20150702,0.0700,0.0800,0.0600,0.0700,607100
20150703,0.0700,0.0700,0.0700,0.0700,12000
20150706,0.0600,0.0600,0.0600,0.0600,1053300
20150707,0.0600,0.0600,0.0600,0.0600,0
20150708,0.0800,0.0800,0.0700,0.0700,125300
20150709,0.0600,0.0800,0.0600,0.0800,40800
20150710,0.0800,0.0800,0.0800,0.0800,4000
20150713,0.0800,0.0800,0.0600,0.0600,885600
20150714,0.0700,0.0800,0.0700,0.0700,1340000
20150715,0.0700,0.0800,0.0700,0.0800,110000
20150716,0.0600,0.0800,0.0600,0.0800,403600
20150717,0.0700,0.0700,0.0700,0.0700,521100
20150720,0.0700,0.0800,0.0700,0.0800,181600
20150721,0.0700,0.0700,0.0600,0.0600,63200
20150722,0.0700,0.0800,0.0700,0.0800,266500
20150723,0.0600,0.0700,0.0600,0.0700,1113400
20150724,0.0700,0.0700,0.0700,0.0700,38000
20150727,0.0600,0.0600,0.0600,0.0600,1500600
20150728,0.0700,0.0700,0.0600,0.0700,400900
20150729,0.0700,0.0700,0.0700,0.0700,0
20150730,0.0600,0.0700,0.0600,0.0700,257700
20150731,0.0600,0.0700,0.0600,0.0700,525300
20150803,0.0600,0.0600,0.0600,0.0600,517900
20150804,0.0600,0.0600,0.0600,0.0600,0
20150805,0.0600,0.0600,0.0600,0.0600,90000
20150806,0.0600,0.0600,0.0600,0.0600,184000
20150807,0.0600,0.0600,0.0600,0.0600,777000
20150810,0.0600,0.0600,0.0600,0.0600,0
20150811,0.0600,0.0600,0.0500,0.0600,74300
20150812,0.0600,0.0600,0.0500,0.0500,283000
20150813,0.0600,0.0600,0.0600,0.0600,83000
20150814,0.0600,0.0600,0.0600,0.0600,6000
20150817,0.0600,0.0600,0.0600,0.0600,0
20150818,0.0600,0.0600,0.0600,0.0600,163600
20150819,0.0600,0.0600,0.0600,0.0600,572300
20150820,0.0600,0.0600,0.0600,0.0600,147300
20150821,0.0600,0.0600,0.0500,0.0600,304300
20150824,0.0700,0.0700,0.0700,0.0700,1000
20150825,0.0700,0.0700,0.0700,0.0700,0
20150826,0.0600,0.0600,0.0600,0.0600,255700
20150827,0.0600,0.0600,0.0600,0.0600,198700
20150828,0.0600,0.0600,0.0600,0.0600,0
20150831,0.0600,0.0600,0.0600,0.0600,275000
20150901,0.0600,0.0600,0.0500,0.0500,52100
20150902,0.0600,0.0600,0.0500,0.0500,18000
20150903,0.0600,0.0600,0.0500,0.0500,24500
20150904,0.0600,0.0600,0.0600,0.0600,0
20150907,0.0500,0.0500,0.0500,0.0500,523000
20150908,0.0600,0.0600,0.0600,0.0600,45000
20150909,0.0600,0.0600,0.0600,0.0600,110000
20150910,0.0600,0.0600,0.0600,0.0600,0
20150911,0.0600,0.0600,0.0600,0.0600,2700
20150914,0.0600,0.0600,0.0600,0.0600,113100
20150915,0.0600,0.0600,0.0600,0.0600,0
20150916,0.0600,0.0600,0.0600,0.0600,35600
20150917,0.0600,0.0600,0.0500,0.0500,32300
20150918,0.0500,0.0500,0.0500,0.0500,47500
20150921,0.0600,0.0600,0.0600,0.0600,100000
20150922,0.0600,0.0600,0.0600,0.0600,0
20150923,0.0600,0.0600,0.0600,0.0600,0
20150924,0.0150,0.0150,0.0150,0.0150,0
20150925,0.0600,0.0600,0.0600,0.0600,85000
20150928,0.0600,0.0600,0.0600,0.0600,5000
20150929,0.0500,0.0500,0.0500,0.0500,25000
20150930,0.0600,0.0600,0.0600,0.0600,45000
20151001,0.0500,0.0600,0.0500,0.0500,1117100
20151002,0.0500,0.0600,0.0500,0.0600,296000
20151005,0.0500,0.0500,0.0500,0.0500,120000
20151006,0.0500,0.0600,0.0400,0.0400,128600
20151007,0.0600,0.0600,0.0500,0.0500,3411300
20151008,0.0600,0.0600,0.0500,0.0600,258700
20151009,0.0700,0.0800,0.0500,0.0600,1701300
20151012,0.0700,0.0700,0.0700,0.0700,39500
20151013,0.0700,0.0700,0.0700,0.0700,30000
20151014,0.0700,0.0700,0.0700,0.0700,11400
20151015,0.0700,0.0700,0.0700,0.0700,52100
20151016,0.0700,0.0700,0.0600,0.0700,170500
20151019,0.0600,0.0700,0.0600,0.0700,220900
20151020,0.0600,0.0600,0.0600,0.0600,438900
20151021,0.0600,0.0600,0.0500,0.0500,119100
20151022,0.0600,0.0600,0.0600,0.0600,26600
20151023,0.0600,0.0600,0.0600,0.0600,93700
20151026,0.0600,0.0600,0.0600,0.0600,200800
20151027,0.0600,0.0600,0.0600,0.0600,0
20151028,0.0600,0.0600,0.0600,0.0600,27300
20151029,0.0600,0.0600,0.0600,0.0600,12000
20151030,0.0600,0.0600,0.0600,0.0600,50900
20151102,0.0600,0.0600,0.0600,0.0600,163600
20151103,0.0600,0.0600,0.0600,0.0600,53600
20151104,0.0600,0.0600,0.0600,0.0600,0
20151105,0.0600,0.0600,0.0600,0.0600,9300
20151106,0.0600,0.0600,0.0500,0.0500,959600
20151109,0.0500,0.0500,0.0500,0.0500,661000
20151110,0.0500,0.0500,0.0500,0.0500,254000
20151111,0.0500,0.0500,0.0500,0.0500,411000
20151112,0.0500,0.0500,0.0500,0.0500,0
20151113,0.0500,0.0500,0.0500,0.0500,10000
20151116,0.0500,0.0500,0.0500,0.0500,0
20151117,0.0500,0.0500,0.0500,0.0500,0
20151118,0.0500,0.0500,0.0500,0.0500,0
20151119,0.0500,0.0500,0.0400,0.0500,287000
20151120,0.0500,0.0500,0.0500,0.0500,131500
20151123,0.0500,0.0500,0.0500,0.0500,135800
20151124,0.0500,0.0500,0.0500,0.0500,0
20151125,0.0500,0.0500,0.0500,0.0500,0
20151126,0.0500,0.0500,0.0500,0.0500,130000
20151127,0.0500,0.0500,0.0500,0.0500,0
20151130,0.0500,0.0500,0.0500,0.0500,50000
20151201,0.0500,0.0600,0.0500,0.0600,75000
20151202,0.0500,0.0500,0.0500,0.0500,0
20151203,0.0500,0.0500,0.0500,0.0500,0
20151204,0.0500,0.0500,0.0500,0.0500,1800
20151207,0.0400,0.0400,0.0300,0.0400,772300
20151208,0.0400,0.0400,0.0400,0.0400,0
20151209,0.0300,0.0400,0.0300,0.0400,122000
20151210,0.0400,0.0400,0.0400,0.0400,40000
20151211,0.0400,0.0400,0.0400,0.0400,10000
20151214,0.0400,0.0400,0.0400,0.0400,0
20151215,0.0400,0.0400,0.0400,0.0400,0
20151216,0.0400,0.0400,0.0400,0.0400,0
20151217,0.0400,0.0400,0.0400,0.0400,132000
20151218,0.0400,0.0400,0.0400,0.0400,0
20151221,0.0400,0.0400,0.0400,0.0400,175000
20151222,0.0400,0.0400,0.0400,0.0400,0
20151223,0.0400,0.0400,0.0400,0.0400,1500
20151224,0.0400,0.0400,0.0400,0.0400,0
20151225,0.0400,0.0400,0.0400,0.0400,0
20151228,0.0400,0.0500,0.0400,0.0500,120000
20151229,0.0400,0.0400,0.0400,0.0400,0
20151230,0.0400,0.0400,0.0400,0.0400,3000
20151231,0.0400,0.0400,0.0400,0.0400,0
20160101,0.0400,0.0400,0.0400,0.0400,0
20160104,0.0500,0.0500,0.0400,0.0400,15500
20160105,0.0400,0.0500,0.0400,0.0500,35000
20160106,0.0400,0.0400,0.0400,0.0400,157500
20160107,0.0300,0.0400,0.0300,0.0400,154500
20160108,0.0300,0.0300,0.0300,0.0300,1091800
20160111,0.0300,0.0300,0.0300,0.0300,34300
20160112,0.0300,0.0400,0.0300,0.0300,2232000
20160113,0.0400,0.0400,0.0400,0.0400,9000
20160114,0.0400,0.0500,0.0400,0.0500,58500
20160115,0.0500,0.0500,0.0500,0.0500,108400
20160118,0.0500,0.0500,0.0500,0.0500,170400
20160119,0.0500,0.0500,0.0500,0.0500,40000
20160120,0.0400,0.0400,0.0300,0.0300,355500
20160121,0.0400,0.0400,0.0400,0.0400,210100
20160122,0.0400,0.0400,0.0400,0.0400,37000
20160125,0.0400,0.0400,0.0400,0.0400,0
20160126,0.0400,0.0400,0.0400,0.0400,0
20160127,0.0400,0.0400,0.0400,0.0400,210000
20160128,0.0400,0.0400,0.0400,0.0400,0
20160129,0.0300,0.0300,0.0300,0.0300,0
20160201,0.0300,0.0400,0.0300,0.0400,860100
20160202,0.0300,0.0400,0.0300,0.0400,1046000
20160203,0.0300,0.0300,0.0300,0.0300,566800
20160204,0.0300,0.0300,0.0300,0.0300,500000
20160205,0.0300,0.0300,0.0300,0.0300,0
