20150305,616.8000,622.0000,603.5000,613.0000,6914100
20150306,616.8000,616.8000,616.8000,616.8000,0
20150309,591.6000,610.0000,589.1500,610.0000,6043300
20150310,585.4500,594.8000,580.0000,591.9000,5791800
20150311,583.8500,592.7000,580.0000,585.2500,5816300
20150312,584.1000,593.5000,582.7000,587.5000,4512000
20150313,570.0000,590.9500,564.1000,589.5000,6749100
20150316,568.6000,573.8000,559.1000,569.5000,6445200
20150317,580.1000,585.8000,567.0500,574.9000,5627500
20150318,581.2500,585.8000,575.7500,584.2500,5847600
20150319,563.5500,595.5500,558.5000,588.0000,7705200
20150320,556.2500,564.0000,551.7000,563.0000,8160600
20150323,555.2000,562.0000,552.6500,559.9000,4191400
20150324,558.0500,566.0000,551.2500,553.9500,6309400
20150325,562.2000,567.1500,553.9000,559.8500,5578500
20150326,544.3000,561.4500,537.5000,560.0000,9233000
20150327,546.4000,551.2500,526.1000,548.0000,10655500
20150330,563.5500,565.4500,549.3500,552.5000,6631500
20150331,560.2000,573.5000,557.2500,567.9000,5970800
20150401,569.6500,572.0000,555.2500,557.7000,3753200
20150402,569.6500,569.6500,569.6500,569.6500,0
20150403,569.6500,569.6500,569.6500,569.6500,0
20150406,569.0500,571.9500,562.1000,571.9500,4305200
20150407,557.8500,573.0000,555.0000,571.0000,6754300
20150408,555.9000,564.0000,551.1000,561.8000,5750700
20150409,572.1500,577.0000,555.1000,560.0000,9653100
20150410,568.0500,574.8000,565.4000,573.4000,4938600
20150413,566.0000,571.6500,562.0000,570.0000,4596200
20150414,566.0000,566.0000,566.0000,566.0000,0
20150415,550.2000,573.5000,541.3500,566.9000,8869400
20150416,550.8000,556.4000,543.0500,552.0000,7288700
20150417,533.7000,550.3500,531.8000,550.0000,6618100
20150420,518.2500,538.2500,507.0000,534.1000,7836600
20150421,523.2000,532.7000,516.5500,518.2500,7204400
20150422,540.1000,545.0000,520.3000,526.9500,6947500
20150423,538.2000,548.7000,535.5500,543.2500,5464100
20150424,527.2500,538.2500,519.9000,538.0000,6533200
20150427,524.2000,540.7500,522.3500,529.4000,7839000
20150428,535.0000,539.4500,519.1000,523.9000,6322600
20150429,551.9500,559.9000,535.2500,535.9000,9301400
20150430,567.8000,582.4000,559.0000,563.3000,15658600
20150501,567.8000,567.8000,567.8000,567.8000,0
20150504,568.3500,576.0000,562.8000,571.4000,4309900
20150505,565.8500,574.2500,562.5000,569.0000,5385600
20150506,543.3000,565.9000,541.2000,564.0500,7698900
20150507,527.3500,544.8000,523.3000,539.6500,5848600
20150508,540.8000,548.0000,533.5000,535.7500,10010900
20150511,551.1000,552.0000,543.1000,545.5000,6700000
20150512,532.3500,553.9000,529.9000,553.0000,4943400
20150513,558.5000,564.2000,535.2000,538.0000,7971600
20150514,555.8500,558.8000,547.5000,557.4000,4929200
20150515,562.0500,567.3000,557.0000,558.5000,5825400
20150518,567.5000,569.8500,558.6500,563.3000,3944700
20150519,561.4500,570.9000,558.6000,566.0000,6047800
20150520,558.2500,566.8500,556.5000,562.7500,4763200
20150521,570.4500,572.0000,560.0000,560.0000,6157800
20150522,568.6500,576.6500,563.7500,571.3000,4265300
20150525,562.1000,569.7500,560.2000,568.1000,3426300
20150526,564.2500,566.8000,558.2000,563.0000,2475400
20150527,577.8000,579.5000,561.2500,562.0000,4120700
20150528,574.6500,585.8000,570.4000,578.9500,8272400
20150529,585.4000,587.3000,574.7000,575.5000,3421700
20150601,578.4500,588.9000,577.1000,586.9000,3142400
20150602,553.1000,582.4000,548.4000,582.0000,6978200
20150603,550.9000,554.0000,538.5500,553.2500,5114100
20150604,556.4000,560.0000,546.0000,560.0000,7432400
20150605,548.4000,557.2500,546.0500,556.0000,7028700
20150608,553.6000,557.5000,544.0000,547.0000,6286200
20150609,558.7000,564.0000,550.4500,552.0500,5252600
20150610,564.5000,567.7000,558.8500,558.9000,7919400
20150611,546.7500,570.2000,545.0500,567.9000,7608300
20150612,551.4500,552.5000,540.8000,547.0000,5518600
20150615,550.0500,555.0000,545.3500,553.9000,5896200
20150616,551.1500,553.9500,540.0500,550.0000,6283100
20150617,549.2500,557.4000,547.6000,553.1000,4522300
20150618,550.0500,554.8000,547.4000,551.7000,5579400
20150619,551.5500,555.4000,548.2500,554.0000,6783500
20150622,572.1500,575.9000,556.5500,556.5500,7325100
20150623,571.3000,579.5000,566.3000,575.6000,6608400
20150624,571.5000,577.4000,567.2000,572.0000,5427900
20150625,570.0500,577.9000,567.0500,568.1000,5953100
20150626,565.5000,569.7000,560.0000,568.1000,4432400
20150629,562.7000,567.3000,546.0000,554.0000,5390100
20150630,558.9500,566.0000,553.0000,561.0500,5479800
20150701,578.6500,580.5000,556.8500,558.8000,7663100
20150702,584.0000,586.6500,576.1000,580.1000,9886400
20150703,585.9500,588.5000,581.0000,581.8500,4422400
20150706,584.2000,585.8000,573.5000,575.5000,4973900
20150707,586.2000,590.7500,581.3500,585.3000,4969500
20150708,576.6500,585.0000,574.9000,578.0000,6414100
20150709,571.7000,577.4000,566.4000,575.8500,3602400
20150710,578.1000,583.0000,570.8000,574.2000,6853700
20150713,581.9500,583.4500,570.1500,578.1000,5161100
20150714,583.9000,587.6500,578.9000,582.6000,4566600
20150715,584.0000,589.4500,581.5000,584.5500,3307700
20150716,608.6500,613.4500,587.0000,587.4000,14142800
20150717,602.1000,609.9000,598.5000,604.5000,5847800
20150720,599.9000,603.4000,590.3000,600.0000,4688300
20150721,584.6500,601.0000,582.7500,596.6000,4375900
20150722,589.8500,593.5000,579.0000,582.8500,5900100
20150723,583.7500,598.5500,581.4000,590.0000,5569200
20150724,580.4500,593.7500,575.1000,587.6500,13673400
20150727,555.8000,579.4500,553.7500,577.5000,9829000
20150728,561.2500,564.0000,550.4500,558.6000,8129200
20150729,567.2000,568.1500,562.0000,563.3000,4635300
20150730,565.7000,575.7500,563.1000,571.4000,6484700
20150731,573.5000,579.3000,567.0000,567.7000,6283500
20150803,576.7000,582.7000,573.4000,576.0000,4355500
20150804,580.1000,584.4500,571.6500,578.9000,5903900
20150805,580.4000,589.5000,576.5000,582.0000,3419200
20150806,584.7500,586.5000,578.9500,580.0000,3125900
20150807,580.3000,584.9000,576.0000,584.9000,2298500
20150810,575.9000,584.7000,570.7500,582.7500,2402500
20150811,571.2500,580.8500,566.3500,577.7000,3168600
20150812,557.8500,569.8000,556.0000,569.4000,4787000
